Name,Wikipedia_Link
Bi Bi Monajemeh Nishaburi,https://en.wikipedia.org/wiki/Bi_Bi_Monajemeh_Nishaburi
Jamal ad-Din Bukhari,https://en.wikipedia.org/wiki/Jamal_ad-Din_Bukhari
Muhammad ibn Abi Bakr al-Farisi,https://en.wikipedia.org/wiki/Muhammad_ibn_Abi_Bakr_al-Farisi
Muhyi al-Din al-Maghribi,https://en.wikipedia.org/wiki/Muhyi_al-Din_al-Maghribi
Qutb al-Din al-Shirazi,https://en.wikipedia.org/wiki/Qutb_al-Din_al-Shirazi
Nasir al-Din al-Tusi,https://en.wikipedia.org/wiki/Nasir_al-Din_al-Tusi
Abu al-'Uqul,https://en.wikipedia.org/wiki/Abu_al-%27Uqul
Al-Wabkanawi,https://en.wikipedia.org/wiki/Al-Wabkanawi
Nizam al-Din al-Nisaburi,https://en.wikipedia.org/wiki/Nizam_al-Din_al-Nisaburi
Abu Ishaq al-Kubunani,https://en.wikipedia.org/wiki/Abu_Ishaq_al-Kubunani
Husayn Kashifi,https://en.wikipedia.org/wiki/Husayn_Kashifi
Ali Qushji,https://en.wikipedia.org/wiki/Ali_Qushji
Baha al-Din al-Amili,https://en.wikipedia.org/wiki/Baha_al-Din_al-Amili
Al-Birjandi,https://en.wikipedia.org/wiki/Al-Birjandi
Shams al-Din al-Khafri,https://en.wikipedia.org/wiki/Shams_al-Din_al-Khafri
Mosleh al-Din Lari,https://en.wikipedia.org/wiki/Mosleh_al-Din_Lari
Yousef Sobouti,https://en.wikipedia.org/wiki/Yousef_Sobouti
Manouchehr Hakim,https://en.wikipedia.org/wiki/Manouchehr_Hakim
Naser Maleknia,https://en.wikipedia.org/wiki/Naser_Maleknia
Ali Akbar Saboury,https://en.wikipedia.org/wiki/Ali_Akbar_Saboury
Ali Shilatifard,https://en.wikipedia.org/wiki/Ali_Shilatifard
Ghassem Amoabediny,https://en.wikipedia.org/wiki/Ghassem_Amoabediny
Ali Khademhosseini,https://en.wikipedia.org/wiki/Ali_Khademhosseini
Amir Manbachi,https://en.wikipedia.org/wiki/Amir_Manbachi
Saeed Zahedi,https://en.wikipedia.org/wiki/Saeed_Zahedi
Morteza Mahmoudi,https://en.wikipedia.org/wiki/Morteza_Mahmoudi
Nasrin Moazami,https://en.wikipedia.org/wiki/Nasrin_Moazami
Amirhossein Sahebkar,https://en.wikipedia.org/wiki/Amirhossein_Sahebkar
Eskandar Firouz,https://en.wikipedia.org/wiki/Eskandar_Firouz
Maziar Ashrafian Bonab,https://en.wikipedia.org/wiki/Maziar_Ashrafian_Bonab
Saeed Reza Ghaffari,https://en.wikipedia.org/wiki/Saeed_Reza_Ghaffari
Pardis Sabeti,https://en.wikipedia.org/wiki/Pardis_Sabeti
Fatemeh Javadi,https://en.wikipedia.org/wiki/Fatemeh_Javadi
Mohammad-Javad Mohammadizadeh,https://en.wikipedia.org/wiki/Mohammad-Javad_Mohammadizadeh
