,,,,,,,,accuracy,accuracy,F1,F1,AUC,AUC
,,,,,,,,mean,std,mean,std,mean,std
iteration,data_version,target_column,algorithm,feature_set,training_type,balanced,#classes,,,,,,
2,iteration_2_merged,target_population,DecisionTree,NUM_statuses,LOOCV,True,3,0.4166666666666667,,0.410686340263805,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description,KFold,False,2,0.6329113924050633,,0.42,,0.6143432715551974,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description,KFold,False,3,0.4292929292929293,,0.3919139813570212,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description,KFold,True,2,0.589041095890411,,0.34782608695652173,,0.6428973541002064,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description,KFold,True,3,0.4166666666666667,,0.3321522651613837,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description,LOOCV,False,2,0.6329113924050633,,0.40816326530612246,,0.4726833199033038,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description,LOOCV,False,3,0.4898989898989899,,0.41284052647689007,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description,LOOCV,True,2,0.6095890410958904,,0.43564356435643564,,0.43253893788703324,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description,LOOCV,True,3,0.4083333333333333,,0.335228834201085,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+full_name,KFold,False,2,0.6329113924050633,,0.42,,0.6195004029008864,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+full_name,KFold,False,3,0.45454545454545453,,0.43018174714603286,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+full_name,KFold,True,2,0.6095890410958904,,0.41237113402061853,,0.622255582660912,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+full_name,KFold,True,3,0.39166666666666666,,0.3542194686942645,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+full_name,LOOCV,False,2,0.6645569620253164,,0.4752475247524752,,0.5473005640612411,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+full_name,LOOCV,False,3,0.5151515151515151,,0.4375589072808774,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+full_name,LOOCV,True,2,0.6506849315068494,,0.48484848484848486,,0.5264589979358228,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+full_name,LOOCV,True,3,0.4083333333333333,,0.34450549450549445,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username,KFold,False,2,0.6012658227848101,,0.29213483146067415,,0.5713940370668815,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username,KFold,False,3,0.4898989898989899,,0.3993106971830376,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username,KFold,True,2,0.5684931506849316,,0.27586206896551724,,0.5684931506849314,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username,KFold,True,3,0.4083333333333333,,0.31980132382788196,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username,LOOCV,False,2,0.620253164556962,,0.34782608695652173,,0.591941982272361,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username,LOOCV,False,3,0.4898989898989899,,0.39572142833012397,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username,LOOCV,True,2,0.5753424657534246,,0.27906976744186046,,0.5753424657534246,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username,LOOCV,True,3,0.35833333333333334,,0.2434523230554745,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username+full_name,KFold,False,2,0.6392405063291139,,0.4,,0.6124899274778404,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username+full_name,KFold,False,3,0.5050505050505051,,0.4166513008723561,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username+full_name,KFold,True,2,0.5821917808219178,,0.32967032967032966,,0.5821917808219178,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username+full_name,KFold,True,3,0.39166666666666666,,0.301598180501586,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username+full_name,LOOCV,False,2,0.6265822784810127,,0.37894736842105264,,0.5997582594681709,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username+full_name,LOOCV,False,3,0.494949494949495,,0.4063039729035539,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username+full_name,LOOCV,True,2,0.6232876712328768,,0.4329896907216495,,0.6232876712328768,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_description+username+full_name,LOOCV,True,3,0.35833333333333334,,0.25412715138742537,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_full_name,KFold,False,2,0.6265822784810127,,0.33707865168539325,,0.5726833199033038,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_full_name,KFold,False,3,0.494949494949495,,0.39111415384635906,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_full_name,KFold,True,2,0.5547945205479452,,0.5390070921985816,,0.5943891912178645,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_full_name,KFold,True,3,0.35,,0.318970189701897,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_full_name,LOOCV,False,2,0.620253164556962,,0.3181818181818182,,0.3144238517324737,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_full_name,LOOCV,False,3,0.48484848484848486,,0.37372352307630935,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_full_name,LOOCV,True,2,0.589041095890411,,0.3023255813953488,,0.3318633890035654,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_full_name,LOOCV,True,3,0.15833333333333333,,0.09178743961352656,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username,KFold,False,2,0.5379746835443038,,0.0,,0.5,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username,KFold,False,3,0.4292929292929293,,0.2578791448049399,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username,KFold,True,2,0.4863013698630137,,0.42748091603053434,,0.48630136986301364,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username,KFold,True,3,0.3333333333333333,,0.3257575757575758,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username,LOOCV,False,2,0.5379746835443038,,0.0,,0.5,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username,LOOCV,False,3,0.4292929292929293,,0.2578791448049399,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username,LOOCV,True,2,0.0,,0.0,,0.0,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username,LOOCV,True,3,0.0,,0.0,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username+full_name,KFold,False,2,0.6012658227848101,,0.25882352941176473,,0.5694601128122482,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username+full_name,KFold,False,3,0.4797979797979798,,0.3660562451037581,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username+full_name,KFold,True,2,0.5753424657534246,,0.2619047619047619,,0.5753424657534246,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username+full_name,KFold,True,3,0.35833333333333334,,0.21915363299046545,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username+full_name,LOOCV,False,2,0.6075949367088608,,0.27906976744186046,,0.5763094278807414,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username+full_name,LOOCV,False,3,0.46464646464646464,,0.3397252821977424,,,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username+full_name,LOOCV,True,2,0.589041095890411,,0.3023255813953488,,0.589041095890411,
2,iteration_2_merged,target_population,DecisionTree,TFIDF_username+full_name,LOOCV,True,3,0.35,,0.20676328502415459,,,
2,iteration_2_merged,target_population,LogReg,NUM_bio_len,KFold,False,2,0.5506329113924051,,0.5234899328859061,,0.5734891216760676,
2,iteration_2_merged,target_population,LogReg,NUM_bio_len,KFold,False,3,0.43434343434343436,,0.3908084252911839,,,
2,iteration_2_merged,target_population,LogReg,NUM_bio_len,KFold,True,2,0.589041095890411,,0.620253164556962,,0.5904484893976356,
2,iteration_2_merged,target_population,LogReg,NUM_bio_len,KFold,True,3,0.49166666666666664,,0.4538756840643633,,,
2,iteration_2_merged,target_population,LogReg,NUM_bio_len,LOOCV,False,2,0.5443037974683544,,0.52,,0.5437550362610797,
2,iteration_2_merged,target_population,LogReg,NUM_bio_len,LOOCV,False,3,0.4292929292929293,,0.38598623931452264,,,
2,iteration_2_merged,target_population,LogReg,NUM_bio_len,LOOCV,True,2,0.589041095890411,,0.620253164556962,,0.5391255395008445,
2,iteration_2_merged,target_population,LogReg,NUM_bio_len,LOOCV,True,3,0.5,,0.46645430041656455,,,
2,iteration_2_merged,target_population,LogReg,NUM_followers,KFold,False,2,0.5379746835443038,,0.0,,0.48863819500402894,
2,iteration_2_merged,target_population,LogReg,NUM_followers,KFold,False,3,0.4292929292929293,,0.2578791448049399,,,
2,iteration_2_merged,target_population,LogReg,NUM_followers,KFold,True,2,0.4383561643835616,,0.26785714285714285,,0.4492400075060987,
2,iteration_2_merged,target_population,LogReg,NUM_followers,KFold,True,3,0.39166666666666666,,0.285016835016835,,,
2,iteration_2_merged,target_population,LogReg,NUM_followers,LOOCV,False,2,0.5379746835443038,,0.0,,0.0,
2,iteration_2_merged,target_population,LogReg,NUM_followers,LOOCV,False,3,0.42424242424242425,,0.25574897915323447,,,
2,iteration_2_merged,target_population,LogReg,NUM_followers,LOOCV,True,2,0.3561643835616438,,0.0,,0.0,
2,iteration_2_merged,target_population,LogReg,NUM_followers,LOOCV,True,3,0.0,,0.0,,,
2,iteration_2_merged,target_population,LogReg,NUM_following,KFold,False,2,0.5886075949367089,,0.6012269938650306,,0.6500402900886381,
2,iteration_2_merged,target_population,LogReg,NUM_following,KFold,False,3,0.47474747474747475,,0.42233756026859476,,,
2,iteration_2_merged,target_population,LogReg,NUM_following,KFold,True,2,0.5753424657534246,,0.6555555555555556,,0.6300431600675549,
2,iteration_2_merged,target_population,LogReg,NUM_following,KFold,True,3,0.39166666666666666,,0.39396732299958104,,,
2,iteration_2_merged,target_population,LogReg,NUM_following,LOOCV,False,2,0.5822784810126582,,0.5925925925925926,,0.5964544721998388,
2,iteration_2_merged,target_population,LogReg,NUM_following,LOOCV,False,3,0.4595959595959596,,0.40901038801591283,,,
2,iteration_2_merged,target_population,LogReg,NUM_following,LOOCV,True,2,0.5616438356164384,,0.6404494382022472,,0.562394445486958,
2,iteration_2_merged,target_population,LogReg,NUM_following,LOOCV,True,3,0.125,,0.14285714285714285,,,
2,iteration_2_merged,target_population,LogReg,NUM_ratio,KFold,False,2,0.5379746835443038,,0.02666666666666667,,0.46027397260273967,
2,iteration_2_merged,target_population,LogReg,NUM_ratio,KFold,False,3,0.4292929292929293,,0.2664907677007321,,,
2,iteration_2_merged,target_population,LogReg,NUM_ratio,KFold,True,2,0.4726027397260274,,0.5095541401273885,,0.4569337586789266,
2,iteration_2_merged,target_population,LogReg,NUM_ratio,KFold,True,3,0.36666666666666664,,0.23448773448773447,,,
2,iteration_2_merged,target_population,LogReg,NUM_ratio,LOOCV,False,2,0.5316455696202531,,0.0,,0.0,
2,iteration_2_merged,target_population,LogReg,NUM_ratio,LOOCV,False,3,0.42424242424242425,,0.25574897915323447,,,
2,iteration_2_merged,target_population,LogReg,NUM_ratio,LOOCV,True,2,0.0,,0.0,,0.0,
2,iteration_2_merged,target_population,LogReg,NUM_ratio,LOOCV,True,3,0.3333333333333333,,0.17316017316017315,,,
2,iteration_2_merged,target_population,LogReg,NUM_statuses,KFold,False,2,0.5379746835443038,,0.21505376344086022,,0.4989524576954069,
2,iteration_2_merged,target_population,LogReg,NUM_statuses,KFold,False,3,0.4292929292929293,,0.32422240924758383,,,
2,iteration_2_merged,target_population,LogReg,NUM_statuses,KFold,True,2,0.4863013698630137,,0.460431654676259,,0.4608744604991555,
2,iteration_2_merged,target_population,LogReg,NUM_statuses,KFold,True,3,0.425,,0.3809792537614409,,,
2,iteration_2_merged,target_population,LogReg,NUM_statuses,LOOCV,False,2,0.4873417721518987,,0.0898876404494382,,0.3316680096696213,
2,iteration_2_merged,target_population,LogReg,NUM_statuses,LOOCV,False,3,0.3888888888888889,,0.2683991122587614,,,
2,iteration_2_merged,target_population,LogReg,NUM_statuses,LOOCV,True,2,0.4315068493150685,,0.336,,0.3092512666541565,
2,iteration_2_merged,target_population,LogReg,NUM_statuses,LOOCV,True,3,0.3333333333333333,,0.25666163901458017,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description,KFold,False,2,0.6962025316455697,,0.5294117647058824,,0.7253021756647865,
2,iteration_2_merged,target_population,LogReg,TFIDF_description,KFold,False,3,0.5707070707070707,,0.49570056537269647,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description,KFold,True,2,0.6917808219178082,,0.5945945945945946,,0.7565209232501406,
2,iteration_2_merged,target_population,LogReg,TFIDF_description,KFold,True,3,0.5083333333333333,,0.47991727285693914,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description,LOOCV,False,2,0.7151898734177216,,0.5714285714285714,,0.6876712328767123,
2,iteration_2_merged,target_population,LogReg,TFIDF_description,LOOCV,False,3,0.5858585858585859,,0.510087081515653,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description,LOOCV,True,2,0.7191780821917808,,0.6306306306306306,,0.6697316569712891,
2,iteration_2_merged,target_population,LogReg,TFIDF_description,LOOCV,True,3,0.55,,0.5324625202732816,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+full_name,KFold,False,2,0.7088607594936709,,0.5660377358490566,,0.7515713134568895,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+full_name,KFold,False,3,0.5858585858585859,,0.512153285699735,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+full_name,KFold,True,2,0.7191780821917808,,0.6495726495726496,,0.7814787014449239,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+full_name,KFold,True,3,0.5,,0.4763197861612296,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+full_name,LOOCV,False,2,0.7088607594936709,,0.5660377358490566,,0.7368251410153103,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+full_name,LOOCV,False,3,0.5909090909090909,,0.5163971830638497,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+full_name,LOOCV,True,2,0.7465753424657534,,0.6837606837606838,,0.7391630699943705,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+full_name,LOOCV,True,3,0.525,,0.5065031586770717,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username,KFold,False,2,0.6835443037974683,,0.5,,0.724979854955681,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username,KFold,False,3,0.5555555555555556,,0.4777425482398926,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username,KFold,True,2,0.6917808219178082,,0.5945945945945946,,0.7527678738975417,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username,KFold,True,3,0.5,,0.4689452124935996,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username,LOOCV,False,2,0.7025316455696202,,0.5436893203883495,,0.686543110394843,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username,LOOCV,False,3,0.5808080808080808,,0.5049893504746233,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username,LOOCV,True,2,0.7191780821917808,,0.6306306306306306,,0.6684180896978793,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username,LOOCV,True,3,0.5416666666666666,,0.5222098628105303,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username+full_name,KFold,False,2,0.6962025316455697,,0.5384615384615384,,0.7530217566478645,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username+full_name,KFold,False,3,0.5707070707070707,,0.4949549846288977,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username+full_name,KFold,True,2,0.7191780821917808,,0.6495726495726496,,0.7852317507975228,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username+full_name,KFold,True,3,0.5083333333333333,,0.4863247863247864,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username+full_name,LOOCV,False,2,0.7088607594936709,,0.5660377358490566,,0.7382755842062851,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username+full_name,LOOCV,False,3,0.5808080808080808,,0.504944371248719,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username+full_name,LOOCV,True,2,0.7534246575342466,,0.6949152542372882,,0.7376618502533309,
2,iteration_2_merged,target_population,LogReg,TFIDF_description+username+full_name,LOOCV,True,3,0.5333333333333333,,0.5172858755048705,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_full_name,KFold,False,2,0.6329113924050633,,0.35555555555555557,,0.5735697018533441,
2,iteration_2_merged,target_population,LogReg,TFIDF_full_name,KFold,False,3,0.5,,0.402114326353118,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_full_name,KFold,True,2,0.6027397260273972,,0.3695652173913043,,0.5920435353724902,
2,iteration_2_merged,target_population,LogReg,TFIDF_full_name,KFold,True,3,0.35833333333333334,,0.32893529504825186,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_full_name,LOOCV,False,2,0.6392405063291139,,0.37362637362637363,,0.2833199033037872,
2,iteration_2_merged,target_population,LogReg,TFIDF_full_name,LOOCV,False,3,0.494949494949495,,0.3955743402171257,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_full_name,LOOCV,True,2,0.5958904109589042,,0.3655913978494624,,0.29480202664665034,
2,iteration_2_merged,target_population,LogReg,TFIDF_full_name,LOOCV,True,3,0.025,,0.036211931581143095,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_username,KFold,False,2,0.5379746835443038,,0.0,,0.49178082191780825,
2,iteration_2_merged,target_population,LogReg,TFIDF_username,KFold,False,3,0.4292929292929293,,0.2578791448049399,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_username,KFold,True,2,0.4863013698630137,,0.42748091603053434,,0.4834865828485645,
2,iteration_2_merged,target_population,LogReg,TFIDF_username,KFold,True,3,0.3333333333333333,,0.16666666666666666,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_username,LOOCV,False,2,0.5379746835443038,,0.0,,0.0,
2,iteration_2_merged,target_population,LogReg,TFIDF_username,LOOCV,False,3,0.4292929292929293,,0.2578791448049399,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_username,LOOCV,True,2,0.0,,0.0,,0.0,
2,iteration_2_merged,target_population,LogReg,TFIDF_username,LOOCV,True,3,0.0,,0.0,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_username+full_name,KFold,False,2,0.6012658227848101,,0.25882352941176473,,0.5735697018533441,
2,iteration_2_merged,target_population,LogReg,TFIDF_username+full_name,KFold,False,3,0.5,,0.3972261432636508,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_username+full_name,KFold,True,2,0.5684931506849316,,0.45217391304347826,,0.5920435353724902,
2,iteration_2_merged,target_population,LogReg,TFIDF_username+full_name,KFold,True,3,0.35833333333333334,,0.32893529504825186,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_username+full_name,LOOCV,False,2,0.5949367088607594,,0.23809523809523808,,0.28331990330378726,
2,iteration_2_merged,target_population,LogReg,TFIDF_username+full_name,LOOCV,False,3,0.51010101010101,,0.4082775730688616,,,
2,iteration_2_merged,target_population,LogReg,TFIDF_username+full_name,LOOCV,True,2,0.5958904109589042,,0.3655913978494624,,0.29480202664665034,
2,iteration_2_merged,target_population,LogReg,TFIDF_username+full_name,LOOCV,True,3,0.025,,0.036211931581143095,,,
2,iteration_2_merged,target_population,RandomForest,NUM_bio_len,KFold,False,2,0.569620253164557,,0.5,,0.5593875906526994,
2,iteration_2_merged,target_population,RandomForest,NUM_bio_len,KFold,False,3,0.45454545454545453,,0.44895789738276537,,,
2,iteration_2_merged,target_population,RandomForest,NUM_bio_len,KFold,True,2,0.5547945205479452,,0.5454545454545454,,0.5872583974479264,
2,iteration_2_merged,target_population,RandomForest,NUM_bio_len,KFold,True,3,0.49166666666666664,,0.4699346405228758,,,
2,iteration_2_merged,target_population,RandomForest,NUM_bio_len,LOOCV,False,2,0.5822784810126582,,0.49230769230769234,,0.5455278001611603,
2,iteration_2_merged,target_population,RandomForest,NUM_bio_len,LOOCV,False,3,0.494949494949495,,0.4899239968205486,,,
2,iteration_2_merged,target_population,RandomForest,NUM_bio_len,LOOCV,True,2,0.4315068493150685,,0.4503311258278146,,0.5440045036592231,
2,iteration_2_merged,target_population,RandomForest,NUM_bio_len,LOOCV,True,3,0.49166666666666664,,0.4699346405228758,,,
2,iteration_2_merged,target_population,RandomForest,NUM_followers,KFold,False,2,0.5253164556962026,,0.4827586206896552,,0.5573730862207896,
2,iteration_2_merged,target_population,RandomForest,NUM_followers,KFold,False,3,0.4393939393939394,,0.43964177195884513,,,
2,iteration_2_merged,target_population,RandomForest,NUM_followers,KFold,True,2,0.5684931506849316,,0.5467625899280576,,0.6020829423906923,
2,iteration_2_merged,target_population,RandomForest,NUM_followers,KFold,True,3,0.44166666666666665,,0.44109347442680774,,,
2,iteration_2_merged,target_population,RandomForest,NUM_followers,LOOCV,False,2,0.5189873417721519,,0.49333333333333335,,0.5180499597099114,
2,iteration_2_merged,target_population,RandomForest,NUM_followers,LOOCV,False,3,0.43434343434343436,,0.4345424620149895,,,
2,iteration_2_merged,target_population,RandomForest,NUM_followers,LOOCV,True,2,0.5753424657534246,,0.581081081081081,,0.5835053480953274,
2,iteration_2_merged,target_population,RandomForest,NUM_followers,LOOCV,True,3,0.4083333333333333,,0.4042358430363327,,,
2,iteration_2_merged,target_population,RandomForest,NUM_following,KFold,False,2,0.47468354430379744,,0.4503311258278146,,0.47526188557614824,
2,iteration_2_merged,target_population,RandomForest,NUM_following,KFold,False,3,0.3434343434343434,,0.34362262980684033,,,
2,iteration_2_merged,target_population,RandomForest,NUM_following,KFold,True,2,0.4726027397260274,,0.4900662251655629,,0.4787952711578157,
2,iteration_2_merged,target_population,RandomForest,NUM_following,KFold,True,3,0.3416666666666667,,0.34474509156904803,,,
2,iteration_2_merged,target_population,RandomForest,NUM_following,LOOCV,False,2,0.45569620253164556,,0.4342105263157895,,0.47904915390813857,
2,iteration_2_merged,target_population,RandomForest,NUM_following,LOOCV,False,3,0.3383838383838384,,0.33962382014330067,,,
2,iteration_2_merged,target_population,RandomForest,NUM_following,LOOCV,True,2,0.4589041095890411,,0.46258503401360546,,0.4653781197222744,
2,iteration_2_merged,target_population,RandomForest,NUM_following,LOOCV,True,3,0.31666666666666665,,0.31789647010394156,,,
2,iteration_2_merged,target_population,RandomForest,NUM_ratio,KFold,False,2,0.5063291139240507,,0.48,,0.5022562449637389,
2,iteration_2_merged,target_population,RandomForest,NUM_ratio,KFold,False,3,0.46464646464646464,,0.4639655151018787,,,
2,iteration_2_merged,target_population,RandomForest,NUM_ratio,KFold,True,2,0.5205479452054794,,0.5138888888888888,,0.5311503096265716,
2,iteration_2_merged,target_population,RandomForest,NUM_ratio,KFold,True,3,0.5416666666666666,,0.5391822749814927,,,
2,iteration_2_merged,target_population,RandomForest,NUM_ratio,LOOCV,False,2,0.5316455696202531,,0.5,,0.5267526188557614,
2,iteration_2_merged,target_population,RandomForest,NUM_ratio,LOOCV,False,3,0.45454545454545453,,0.4544781383712011,,,
2,iteration_2_merged,target_population,RandomForest,NUM_ratio,LOOCV,True,2,0.541095890410959,,0.54421768707483,,0.5224244698817789,
2,iteration_2_merged,target_population,RandomForest,NUM_ratio,LOOCV,True,3,0.5,,0.4945503316130782,,,
2,iteration_2_merged,target_population,RandomForest,NUM_statuses,KFold,False,2,0.5443037974683544,,0.4626865671641791,,0.5366639806607575,
2,iteration_2_merged,target_population,RandomForest,NUM_statuses,KFold,False,3,0.43434343434343436,,0.43465447423829195,,,
2,iteration_2_merged,target_population,RandomForest,NUM_statuses,KFold,True,2,0.4931506849315068,,0.463768115942029,,0.5207355976731094,
2,iteration_2_merged,target_population,RandomForest,NUM_statuses,KFold,True,3,0.44166666666666665,,0.4302150537634409,,,
2,iteration_2_merged,target_population,RandomForest,NUM_statuses,LOOCV,False,2,0.5189873417721519,,0.4411764705882353,,0.4697018533440773,
2,iteration_2_merged,target_population,RandomForest,NUM_statuses,LOOCV,False,3,0.42424242424242425,,0.4243671219374544,,,
2,iteration_2_merged,target_population,RandomForest,NUM_statuses,LOOCV,True,2,0.4520547945205479,,0.43661971830985913,,0.48592606492775375,
2,iteration_2_merged,target_population,RandomForest,NUM_statuses,LOOCV,True,3,0.43333333333333335,,0.4237162268081228,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description,KFold,False,2,0.689873417721519,,0.5333333333333333,,0.7127316680096696,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description,KFold,False,3,0.5151515151515151,,0.49432083068446697,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description,KFold,True,2,0.6643835616438356,,0.5333333333333333,,0.7304372302495777,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description,KFold,True,3,0.43333333333333335,,0.37298474945533766,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description,LOOCV,False,2,0.7025316455696202,,0.5607476635514018,,0.6839645447219984,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description,LOOCV,False,3,0.5353535353535354,,0.4748324220801285,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description,LOOCV,True,2,0.6986301369863014,,0.5925925925925926,,0.6753612310001876,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description,LOOCV,True,3,0.5,,0.4610088355867899,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+full_name,KFold,False,2,0.689873417721519,,0.5242718446601942,,0.7288477034649476,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+full_name,KFold,False,3,0.5404040404040404,,0.5251478836838647,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+full_name,KFold,True,2,0.6712328767123288,,0.5384615384615384,,0.7522987427284668,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+full_name,KFold,True,3,0.43333333333333335,,0.3989157165213503,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+full_name,LOOCV,False,2,0.7088607594936709,,0.5490196078431373,,0.7193392425463336,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+full_name,LOOCV,False,3,0.5555555555555556,,0.5050784292780527,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+full_name,LOOCV,True,2,0.6986301369863014,,0.5849056603773585,,0.7230249577781948,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+full_name,LOOCV,True,3,0.4583333333333333,,0.4084804084804085,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+username,KFold,False,2,0.6139240506329114,,0.2988505747126437,,0.6692989524576953,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+username,KFold,False,3,0.494949494949495,,0.3861082737487232,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+username,KFold,True,2,0.636986301369863,,0.4752475247524752,,0.7242446988177895,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+username,KFold,True,3,0.36666666666666664,,0.23560272123883616,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+username,LOOCV,False,2,0.6075949367088608,,0.27906976744186046,,0.6120870265914584,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+username,LOOCV,False,3,0.5,,0.38962213724764616,,,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+username,LOOCV,True,2,0.6232876712328768,,0.4329896907216495,,0.5747795083505348,
2,iteration_2_merged,target_population,RandomForest,TFIDF_description+username,LOOCV,True,3,0.375,,0.24963924963924963,,,
