Name,Wikipedia_Link
Ahad Pazaj,https://en.wikipedia.org/wiki/Ahad_Pazaj
Mohammad Paziraei,https://en.wikipedia.org/wiki/Mohammad_Paziraei
Pejman Poshtam,https://en.wikipedia.org/wiki/Pejman_Poshtam
Mansour Raeisi,https://en.wikipedia.org/wiki/Mansour_Raeisi
Karim Raeisinia,https://en.wikipedia.org/wiki/Karim_Raeisinia
Hassan Rahimi,https://en.wikipedia.org/wiki/Hassan_Rahimi
Abolfazl Rahmani,https://en.wikipedia.org/wiki/Abolfazl_Rahmani
Nader Rahmati,https://en.wikipedia.org/wiki/Nader_Rahmati
Hassan Rangraz,https://en.wikipedia.org/wiki/Hassan_Rangraz
Khalil Rashid-Mohammadzadeh,https://en.wikipedia.org/wiki/Khalil_Rashid-Mohammadzadeh
Alireza Rezaei,https://en.wikipedia.org/wiki/Alireza_Rezaei
Ghasem Rezaei,https://en.wikipedia.org/wiki/Ghasem_Rezaei
"Mohammad Rezaei (wrestler, born 1958)",https://en.wikipedia.org/wiki/Mohammad_Rezaei_%28wrestler%2C_born_1958%29
"Mohammad Rezaei (wrestler, born 1978)",https://en.wikipedia.org/wiki/Mohammad_Rezaei_%28wrestler%2C_born_1978%29
Sobhan Rouhi,https://en.wikipedia.org/wiki/Sobhan_Rouhi
Hassan Saadian,https://en.wikipedia.org/wiki/Hassan_Saadian
Mohammad Ali Sanatkaran,https://en.wikipedia.org/wiki/Mohammad_Ali_Sanatkaran
Mohammad Hadi Saravi,https://en.wikipedia.org/wiki/Mohammad_Hadi_Saravi
Alireza Sarlak,https://en.wikipedia.org/wiki/Alireza_Sarlak
Younes Sarmasti,https://en.wikipedia.org/wiki/Younes_Sarmasti
Ali Savadkouhi,https://en.wikipedia.org/wiki/Ali_Savadkouhi
Ebrahim Seifpour,https://en.wikipedia.org/wiki/Ebrahim_Seifpour
Shamseddin Seyed-Abbasi,https://en.wikipedia.org/wiki/Shamseddin_Seyed-Abbasi
Ali Shabani,https://en.wikipedia.org/wiki/Ali_Shabani
Siavash Shafizadeh,https://en.wikipedia.org/wiki/Siavash_Shafizadeh
Sabah Shariati,https://en.wikipedia.org/wiki/Sabah_Shariati
Mehran Sheikhi,https://en.wikipedia.org/wiki/Mehran_Sheikhi
Morad Ali Shirani,https://en.wikipedia.org/wiki/Morad_Ali_Shirani
Yaghoub Ali Shourvarzi,https://en.wikipedia.org/wiki/Yaghoub_Ali_Shourvarzi
Reza Simkhah,https://en.wikipedia.org/wiki/Reza_Simkhah
Sina Khalili,https://en.wikipedia.org/wiki/Sina_Khalili
Danial Sohrabi,https://en.wikipedia.org/wiki/Danial_Sohrabi
Nasrollah Soltaninejad,https://en.wikipedia.org/wiki/Nasrollah_Soltaninejad
Nabi Sorouri,https://en.wikipedia.org/wiki/Nabi_Sorouri
Hamid Sourian,https://en.wikipedia.org/wiki/Hamid_Sourian
Mehdi Taghavi,https://en.wikipedia.org/wiki/Mehdi_Taghavi
Hossein Tahami,https://en.wikipedia.org/wiki/Hossein_Tahami
Amin Taheri,https://en.wikipedia.org/wiki/Amin_Taheri
Ramin Taheri,https://en.wikipedia.org/wiki/Ramin_Taheri
Saman Tahmasebi,https://en.wikipedia.org/wiki/Saman_Tahmasebi
Mostafa Tajik,https://en.wikipedia.org/wiki/Mostafa_Tajik
Mohammad Talaei,https://en.wikipedia.org/wiki/Mohammad_Talaei
Aboutaleb Talebi,https://en.wikipedia.org/wiki/Aboutaleb_Talebi
Hamid Tavakkol,https://en.wikipedia.org/wiki/Hamid_Tavakkol
Amir Tavakkolian,https://en.wikipedia.org/wiki/Amir_Tavakkolian
Hooman Tavakolian,https://en.wikipedia.org/wiki/Hooman_Tavakolian
Behnam Tayyebi,https://en.wikipedia.org/wiki/Behnam_Tayyebi
Majid Torkan,https://en.wikipedia.org/wiki/Majid_Torkan
Mohammad Reza Tupchi,https://en.wikipedia.org/wiki/Mohammad_Reza_Tupchi
Ahmad Vafadar,https://en.wikipedia.org/wiki/Ahmad_Vafadar
Ayat Vagozari,https://en.wikipedia.org/wiki/Ayat_Vagozari
Pourya-ye Vali,https://en.wikipedia.org/wiki/Pourya-ye_Vali
Jamal Valizadeh,https://en.wikipedia.org/wiki/Jamal_Valizadeh
Milad Valizadeh,https://en.wikipedia.org/wiki/Milad_Valizadeh
Mehdi Yaghoubi,https://en.wikipedia.org/wiki/Mehdi_Yaghoubi
Javad Yasari,https://en.wikipedia.org/wiki/Javad_Yasari
Yasin Yazdi,https://en.wikipedia.org/wiki/Yasin_Yazdi
Amir Mohammad Yazdani,https://en.wikipedia.org/wiki/Amir_Mohammad_Yazdani
Hassan Yazdani,https://en.wikipedia.org/wiki/Hassan_Yazdani
Reza Yazdani,https://en.wikipedia.org/wiki/Reza_Yazdani
Hassan Yousefi Afshar,https://en.wikipedia.org/wiki/Hassan_Yousefi_Afshar
Ali Akbar Yousefi (wrestler),https://en.wikipedia.org/wiki/Ali_Akbar_Yousefi_%28wrestler%29
Mehdi Yousefi,https://en.wikipedia.org/wiki/Mehdi_Yousefi
Navid Zanganeh,https://en.wikipedia.org/wiki/Navid_Zanganeh
Amir Hossein Zare,https://en.wikipedia.org/wiki/Amir_Hossein_Zare
Parviz Zeidvand,https://en.wikipedia.org/wiki/Parviz_Zeidvand
Nasser Zeinalnia,https://en.wikipedia.org/wiki/Nasser_Zeinalnia
Asghar Zoghian,https://en.wikipedia.org/wiki/Asghar_Zoghian
Template:Iran-wrestling-bio-stub,https://en.wikipedia.org/wiki/Template%3AIran-wrestling-bio-stub
