Name,Wikipedia_Link
Taher Ahmadzadeh,https://en.wikipedia.org/wiki/Taher_Ahmadzadeh
Abbas Amir-Entezam,https://en.wikipedia.org/wiki/Abbas_Amir-Entezam
Rakhshān Banietemad,https://en.wikipedia.org/wiki/Rakhsh%C4%81n_Banietemad
Simin Behbahani,https://en.wikipedia.org/wiki/Simin_Behbahani
Adib Boroumand,https://en.wikipedia.org/wiki/Adib_Boroumand
Ali Ashraf Darvishian,https://en.wikipedia.org/wiki/Ali_Ashraf_Darvishian
Ali-Asghar Gharavi,https://en.wikipedia.org/wiki/Ali-Asghar_Gharavi
Manijeh Hekmat,https://en.wikipedia.org/wiki/Manijeh_Hekmat
Davoud Hermidas-Bavand,https://en.wikipedia.org/wiki/Davoud_Hermidas-Bavand
Jalal Jalalizadeh,https://en.wikipedia.org/wiki/Jalal_Jalalizadeh
Lotfollah Meisami,https://en.wikipedia.org/wiki/Lotfollah_Meisami
Fakhrossadat Mohtashamipour,https://en.wikipedia.org/wiki/Fakhrossadat_Mohtashamipour
Ali Akbar Moinfar,https://en.wikipedia.org/wiki/Ali_Akbar_Moinfar
Abdollah Momeni,https://en.wikipedia.org/wiki/Abdollah_Momeni
Fatemeh Motamed-Arya,https://en.wikipedia.org/wiki/Fatemeh_Motamed-Arya
Mansour Osanlou,https://en.wikipedia.org/wiki/Mansour_Osanlou
Jafar Panahi,https://en.wikipedia.org/wiki/Jafar_Panahi
Hossein Rafiee,https://en.wikipedia.org/wiki/Hossein_Rafiee
Taghi Rahmani,https://en.wikipedia.org/wiki/Taghi_Rahmani
Isa Saharkhiz,https://en.wikipedia.org/wiki/Isa_Saharkhiz
Mohammad Sattarifar,https://en.wikipedia.org/wiki/Mohammad_Sattarifar
Hossein Shah-Hosseini,https://en.wikipedia.org/wiki/Hossein_Shah-Hosseini
Mashallah Shamsolvaezin,https://en.wikipedia.org/wiki/Mashallah_Shamsolvaezin
Mostafa Tajzadeh,https://en.wikipedia.org/wiki/Mostafa_Tajzadeh
Azam Taleghani,https://en.wikipedia.org/wiki/Azam_Taleghani
Ebrahim Yazdi,https://en.wikipedia.org/wiki/Ebrahim_Yazdi
Kourosh Zaim,https://en.wikipedia.org/wiki/Kourosh_Zaim
Mahboubeh Abbasgholizadeh,https://en.wikipedia.org/wiki/Mahboubeh_Abbasgholizadeh
Mastoureh Afshar,https://en.wikipedia.org/wiki/Mastoureh_Afshar
Raheleh Ahmadi,https://en.wikipedia.org/wiki/Raheleh_Ahmadi
Masih Alinejad,https://en.wikipedia.org/wiki/Masih_Alinejad
Shahrbanou Amani,https://en.wikipedia.org/wiki/Shahrbanou_Amani
Maryam Amid,https://en.wikipedia.org/wiki/Maryam_Amid
Parvin Ardalan,https://en.wikipedia.org/wiki/Parvin_Ardalan
Bibi Khanoom Astarabadi,https://en.wikipedia.org/wiki/Bibi_Khanoom_Astarabadi
Shahnaz Azad,https://en.wikipedia.org/wiki/Shahnaz_Azad
Forough Azarakhshi,https://en.wikipedia.org/wiki/Forough_Azarakhshi
Pakhshan Azizi,https://en.wikipedia.org/wiki/Pakhshan_Azizi
Tuba Azmudeh,https://en.wikipedia.org/wiki/Tuba_Azmudeh
Fariba Balouch,https://en.wikipedia.org/wiki/Fariba_Balouch
Jila Baniyaghoob,https://en.wikipedia.org/wiki/Jila_Baniyaghoob
Mariam Behnam,https://en.wikipedia.org/wiki/Mariam_Behnam
Azadeh Bokaie Dadgar,https://en.wikipedia.org/wiki/Azadeh_Bokaie_Dadgar
Sediqeh Dowlatabadi,https://en.wikipedia.org/wiki/Sediqeh_Dowlatabadi
Mehrangiz Dowlatshahi,https://en.wikipedia.org/wiki/Mehrangiz_Dowlatshahi
Mohtaram Eskandari,https://en.wikipedia.org/wiki/Mohtaram_Eskandari
Faezeh Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Faezeh_Hashemi_Rafsanjani
Fatemeh Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Fatemeh_Hashemi_Rafsanjani
Bahareh Hedayat,https://en.wikipedia.org/wiki/Bahareh_Hedayat
Azam Jangravi,https://en.wikipedia.org/wiki/Azam_Jangravi
Mahtab Keramati,https://en.wikipedia.org/wiki/Mahtab_Keramati
Noushin Ahmadi Khorasani,https://en.wikipedia.org/wiki/Noushin_Ahmadi_Khorasani
Elaheh Koulaei,https://en.wikipedia.org/wiki/Elaheh_Koulaei
Shahla Lahiji,https://en.wikipedia.org/wiki/Shahla_Lahiji
Parvaneh Mafi,https://en.wikipedia.org/wiki/Parvaneh_Mafi
Azar Majedi,https://en.wikipedia.org/wiki/Azar_Majedi
Noor-ol-Hoda Mangeneh,https://en.wikipedia.org/wiki/Noor-ol-Hoda_Mangeneh
Mehrangiz Manouchehrian,https://en.wikipedia.org/wiki/Mehrangiz_Manouchehrian
Azar Mansouri,https://en.wikipedia.org/wiki/Azar_Mansouri
Nazila Maroufian,https://en.wikipedia.org/wiki/Nazila_Maroufian
Tahmineh Milani,https://en.wikipedia.org/wiki/Tahmineh_Milani
Mahnaz Mohammadi,https://en.wikipedia.org/wiki/Mahnaz_Mohammadi
Adela Mohseni,https://en.wikipedia.org/wiki/Adela_Mohseni
Shahindokht Molaverdi,https://en.wikipedia.org/wiki/Shahindokht_Molaverdi
Hussein-Ali Montazeri,https://en.wikipedia.org/wiki/Hussein-Ali_Montazeri
Vida Movahed,https://en.wikipedia.org/wiki/Vida_Movahed
Mehrnoush Najafi Ragheb,https://en.wikipedia.org/wiki/Mehrnoush_Najafi_Ragheb
Zahra Nejadbahram,https://en.wikipedia.org/wiki/Zahra_Nejadbahram
Nesa Azadikhah,https://en.wikipedia.org/wiki/Nesa_Azadikhah
Ashraf Pahlavi,https://en.wikipedia.org/wiki/Ashraf_Pahlavi
Farah Pahlavi,https://en.wikipedia.org/wiki/Farah_Pahlavi
Death of Asra Panahi,https://en.wikipedia.org/wiki/Death_of_Asra_Panahi
FakhrAfagh Parsa,https://en.wikipedia.org/wiki/FakhrAfagh_Parsa
Farrokhroo Parsa,https://en.wikipedia.org/wiki/Farrokhroo_Parsa
Roya Ramezani,https://en.wikipedia.org/wiki/Roya_Ramezani
Roya Heshmati,https://en.wikipedia.org/wiki/Roya_Heshmati
Ronak Safazadeh,https://en.wikipedia.org/wiki/Ronak_Safazadeh
Parvaneh Salahshouri,https://en.wikipedia.org/wiki/Parvaneh_Salahshouri
Razieh Gholami-Shabani,https://en.wikipedia.org/wiki/Razieh_Gholami-Shabani
Hengameh Shahidi,https://en.wikipedia.org/wiki/Hengameh_Shahidi
Shahla Sherkat,https://en.wikipedia.org/wiki/Shahla_Sherkat
Zandokht Shirazi,https://en.wikipedia.org/wiki/Zandokht_Shirazi
Masoud Shojaei,https://en.wikipedia.org/wiki/Masoud_Shojaei
Zahra Shojaei,https://en.wikipedia.org/wiki/Zahra_Shojaei
Reihane Taravati,https://en.wikipedia.org/wiki/Reihane_Taravati
Iran Teymourtash,https://en.wikipedia.org/wiki/Iran_Teymourtash
Roya Toloui,https://en.wikipedia.org/wiki/Roya_Toloui
Lobat Vala,https://en.wikipedia.org/wiki/Lobat_Vala
Khadijeh Afzal Vaziri,https://en.wikipedia.org/wiki/Khadijeh_Afzal_Vaziri
Verisheh Moradi,https://en.wikipedia.org/wiki/Verisheh_Moradi
Farangis Yeganegi,https://en.wikipedia.org/wiki/Farangis_Yeganegi
